Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
36571506,06/28/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11203,750 EAST   45 STREET,EAST   45 STREET,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,N/A,Closed,07/28/2017 08:55:13 PM,06/30/2017 12:00:00 AM,17 BROOKLYN,BROOKLYN,1002484,173527,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.642949385336664,-73.93429617342883,"(40.642949385336664, -73.93429617342883)"
36571593,06/28/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10028,,,,,EAST 82 STREET,EAST END AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,07/28/2017 06:08:22 PM,06/30/2017 12:00:00 AM,08 MANHATTAN,MANHATTAN,999025,220670,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77235217062513,-73.94665677639678,"(40.77235217062513, -73.94665677639678)"
36571595,06/28/2017 12:00:00 AM,07/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,731 WASHINGTON AVENUE,WASHINGTON AVENUE,GRAND AVENUE,STERLING PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/28/2017 08:25:50 PM,07/13/2017 12:00:00 AM,08 BROOKLYN,BROOKLYN,994460,185165,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67490601756836,-73.96319197853674,"(40.67490601756836, -73.96319197853674)"
36572623,06/29/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,328 VAN DUZER STREET,VAN DUZER STREET,SANDS STREET,PROSPECT STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/29/2017 05:50:27 PM,06/30/2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,962398,168825,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63003521442064,-74.07872558134078,"(40.63003521442064, -74.07872558134078)"
36572636,06/29/2017 12:00:00 AM,06/14/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,9 PINE STREET,PINE STREET,BRIGHTON AVENUE,CORSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/29/2017 08:47:20 AM,06/29/2017 08:50:12 AM,01 STATEN ISLAND,STATEN ISLAND,959729,171245,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63667061189771,-74.08834989923837,"(40.63667061189771, -74.08834989923837)"
36572638,06/29/2017 12:00:00 AM,06/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11205,325 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2017 03:57:36 PM,06/30/2017 12:00:00 AM,03 BROOKLYN,BROOKLYN,995282,190674,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69002598076648,-73.96021957150587,"(40.69002598076648, -73.96021957150587)"
36572635,06/29/2017 12:00:00 AM,07/14/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10006,1 EXCHANGE ALLEY,EXCHANGE ALLEY,BROADWAY,TRINITY PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,07/29/2017 05:33:05 PM,07/14/2017 12:00:00 AM,01 MANHATTAN,MANHATTAN,980747,196794,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70683013617982,-74.01263469587045,"(40.70683013617982, -74.01263469587045)"
36572706,06/29/2017 12:00:00 AM,06/14/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10030,132 WEST  134 STREET,WEST  134 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/29/2017 05:36:11 PM,06/29/2017 05:43:17 PM,10 MANHATTAN,MANHATTAN,1000118,235840,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81398781895369,-73.94267480054624,"(40.81398781895369, -73.94267480054624)"
36573656,06/29/2017 12:00:00 AM,06/16/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10032,555 WEST  173 STREET,WEST  173 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/29/2017 10:36:19 PM,06/16/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001817,246675,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84372357223011,-73.93650857450527,"(40.84372357223011, -73.93650857450527)"
36573654,06/29/2017 12:00:00 AM,07/11/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11418,127-09 89 AVENUE,89 AVENUE,127 STREET,129 STREET,,,ADDRESS,Richmond Hill,,N/A,Closed,07/29/2017 01:03:58 PM,07/11/2017 12:00:00 AM,09 QUEENS,QUEENS,1033368,194083,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69925345653311,-73.82286015297753,"(40.69925345653311, -73.82286015297753)"
36573666,06/29/2017 12:00:00 AM,07/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,10459,864 REV JAMES POLITE AVENUE,REV JAMES POLITE AVENUE,DAWSON STREET,EAST 162 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 12:46:25 PM,07/13/2017 12:00:00 AM,02 BRONX,BRONX,1012233,237878,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81955148567038,-73.89889933127039,"(40.81955148567038, -73.89889933127039)"
36573719,06/29/2017 12:00:00 AM,06/29/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1234 STRATFORD AVENUE,STRATFORD AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 04:51:20 AM,06/29/2017 04:57:13 AM,09 BRONX,BRONX,1018644,241759,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83018108184639,-73.87571695998837,"(40.83018108184639, -73.87571695998837)"
36573759,06/29/2017 12:00:00 AM,07/18/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,4505 PARK AVENUE,PARK AVENUE,EAST 182 STREET,EAST 183 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 04:31:13 PM,07/18/2017 12:00:00 AM,06 BRONX,BRONX,1013236,250763,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85491381585378,-73.89521987987081,"(40.85491381585378, -73.89521987987081)"
36573763,06/29/2017 12:00:00 AM,04/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10455,808 EAST  149 STREET,EAST  149 STREET,TINTON AVENUE,UNION AVENUE,,,ADDRESS,BRONX,,N/A,Pending,07/29/2017 11:32:02 AM,06/29/2017 11:39:23 AM,01 BRONX,BRONX,1010249,235345,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81260517649689,-73.90607719453277,"(40.81260517649689, -73.90607719453277)"
36573762,06/29/2017 12:00:00 AM,06/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,,,,,BURBANK AVENUE,HYLAN BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/29/2017 02:55:49 PM,06/29/2017 03:02:03 PM,02 STATEN ISLAND,STATEN ISLAND,954222,147738,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5721317831442,-74.10808725940342,"(40.5721317831442, -74.10808725940342)"
36573790,06/29/2017 12:00:00 AM,06/09/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10303,1825 FOREST AVENUE,FOREST AVENUE,,,,,LATLONG,STATEN ISLAND,,N/A,Pending,07/29/2017 09:17:27 AM,06/29/2017 09:20:53 AM,Unspecified STATEN ISLAND,STATEN ISLAND,942691,167166,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62541108117162,-74.14971311142241,"(40.62541108117162, -74.14971311142241)"
36573796,06/29/2017 12:00:00 AM,06/19/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11435,106-09 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,106 AVENUE,TUSKEGEE AIRMEN WAY,,,ADDRESS,Jamaica,,N/A,Pending,07/29/2017 09:13:45 AM,06/29/2017 09:24:57 AM,12 QUEENS,QUEENS,1038983,192511,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6949057458351,-73.80262297711681,"(40.6949057458351, -73.80262297711681)"
36573798,06/29/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10025,478 CENTRAL PARK WEST,CENTRAL PARK WEST,CENTRAL PARK WEST,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/29/2017 08:10:51 PM,07/05/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,995489,230586,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79957414261554,-73.95940645391842,"(40.79957414261554, -73.95940645391842)"
36573797,06/29/2017 12:00:00 AM,07/20/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11237,59 WILSON AVENUE,WILSON AVENUE,MELROSE STREET,JEFFERSON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2017 01:01:31 PM,07/20/2017 12:00:00 AM,04 BROOKLYN,BROOKLYN,1004025,195187,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70239789672954,-73.92867983835866,"(40.70239789672954, -73.92867983835866)"
36574728,06/29/2017 12:00:00 AM,07/20/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11377,57 STREET,57 STREET,43 AVENUE,QUEENS BOULEVARD,,,BLOCKFACE,WOODSIDE,,N/A,Closed,07/29/2017 10:13:08 PM,07/20/2017 11:48:11 AM,Unspecified QUEENS,QUEENS,1009701,209888,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74273405884787,-73.90815329906577,"(40.74273405884787, -73.90815329906577)"
36574783,06/29/2017 12:00:00 AM,07/10/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11249,40 HEYWARD STREET,HEYWARD STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,07/29/2017 04:31:20 AM,07/10/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,995896,194407,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70027141198437,-73.95799908727483,"(40.70027141198437, -73.95799908727483)"
36574837,06/29/2017 12:00:00 AM,04/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10037,200 EAST 131ST STREET,EAST 131ST STREET,,,,,LATLONG,NEW YORK,,N/A,Pending,07/29/2017 07:17:53 PM,06/29/2017 07:20:36 PM,Unspecified MANHATTAN,MANHATTAN,1002219,233908,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80868099395222,-73.93508984123588,"(40.80868099395222, -73.93508984123588)"
36575802,06/29/2017 12:00:00 AM,04/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11432,166-06 90 AVENUE,90 AVENUE,MERRICK BOULEVARD,168 STREET,,,ADDRESS,Jamaica,,N/A,Pending,07/29/2017 02:38:55 PM,06/29/2017 02:50:24 PM,12 QUEENS,QUEENS,1041184,197026,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70728444400714,-73.79464763528675,"(40.70728444400714, -73.79464763528675)"
36575850,06/29/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,119 EAST   19 STREET,EAST   19 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2017 03:07:40 PM,07/05/2017 12:00:00 AM,14 BROOKLYN,BROOKLYN,994925,174798,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.646450342692106,-73.96153202215665,"(40.646450342692106, -73.96153202215665)"
36575898,06/29/2017 12:00:00 AM,07/03/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11249,62 NORTH 3RD STREET,NORTH 3RD STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,07/29/2017 04:06:50 PM,07/03/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,994391,200631,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.717356669221324,-73.96341744495874,"(40.717356669221324, -73.96341744495874)"
36575900,06/29/2017 12:00:00 AM,06/26/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,580 WEST  161 STREET,WEST  161 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Pending,07/29/2017 10:27:22 AM,06/29/2017 10:29:28 AM,12 MANHATTAN,MANHATTAN,1000246,243927,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83618409947244,-73.9421931044584,"(40.83618409947244, -73.9421931044584)"
36575899,06/29/2017 12:00:00 AM,07/06/2017 04:58:06 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,127 MILLER AVENUE,MILLER AVENUE,ARLINGTON AVENUE,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2017 10:03:04 AM,07/06/2017 04:58:06 PM,05 BROOKLYN,BROOKLYN,1014014,186448,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67838341187339,-73.89269232927336,"(40.67838341187339, -73.89269232927336)"
36576963,06/29/2017 12:00:00 AM,07/18/2017 12:10:15 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,816 SAINT JOHNS PLACE,SAINT JOHNS PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2017 07:36:53 PM,07/18/2017 12:10:15 PM,08 BROOKLYN,BROOKLYN,997799,183989,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67167368143784,-73.95115693196516,"(40.67167368143784, -73.95115693196516)"
36576967,06/29/2017 12:00:00 AM,07/26/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10471,5661 RIVERDALE AVENUE,RIVERDALE AVENUE,WEST 256 STREET,WEST 258 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 04:35:59 PM,07/26/2017 12:00:00 AM,Unspecified BRONX,BRONX,1010674,269304,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90581110678716,-73.90440798478586,"(40.90581110678716, -73.90440798478586)"
36577038,06/29/2017 12:00:00 AM,07/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11366,73-54 186 STREET,186 STREET,73 AVENUE,75 AVENUE,,,ADDRESS,Fresh Meadows,,N/A,Closed,07/29/2017 11:11:23 AM,07/07/2017 12:00:00 AM,08 QUEENS,QUEENS,1043936,206121,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7322298177578,-73.78464097509118,"(40.7322298177578, -73.78464097509118)"
36577041,06/29/2017 12:00:00 AM,07/31/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11238,,,,,GREENE AVENUE,FULTON STREET,INTERSECTION,BROOKLYN,,N/A,Closed,07/29/2017 06:13:51 PM,07/31/2017 12:00:00 AM,02 BROOKLYN,BROOKLYN,991718,189120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685764332428434,-73.97307276576576,"(40.685764332428434, -73.97307276576576)"
36577040,06/29/2017 12:00:00 AM,07/27/2017 03:38:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,,,,,OGORMAN AVENUE,JUSTIN AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,07/29/2017 01:03:46 PM,07/27/2017 03:38:39 PM,03 STATEN ISLAND,STATEN ISLAND,946820,141790,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55577753399439,-74.1346981614579,"(40.55577753399439, -74.1346981614579)"
36577061,06/29/2017 12:00:00 AM,07/10/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10466,4145 DIGNEY AVENUE,DIGNEY AVENUE,EAST 233 STREET,BUSSING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 06:40:08 PM,07/10/2017 12:00:00 AM,12 BRONX,BRONX,1025426,264393,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.892275485597004,-73.8510711305517,"(40.892275485597004, -73.8510711305517)"
36577082,06/29/2017 12:00:00 AM,07/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10459,1137 FOX STREET,FOX STREET,EAST 169 STREET,HOME STREET,,,ADDRESS,BRONX,,N/A,Closed,07/29/2017 02:43:10 PM,07/13/2017 12:00:00 AM,03 BRONX,BRONX,1013624,240909,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82786619895773,-73.89386047921165,"(40.82786619895773, -73.89386047921165)"
36577093,06/29/2017 12:00:00 AM,07/26/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10304,22 GROVE STREET,GROVE STREET,HYGEIA PLACE,GORDON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/29/2017 07:33:02 PM,07/26/2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,961571,167657,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62682722315152,-74.08170106443129,"(40.62682722315152, -74.08170106443129)"
36578077,06/29/2017 12:00:00 AM,06/29/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,655 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,,,,,LATLONG,BRONX,,N/A,Closed,07/29/2017 11:40:23 AM,06/29/2017 11:43:29 AM,Unspecified BRONX,BRONX,1020482,251932,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85809560497968,-73.8690203738398,"(40.85809560497968, -73.8690203738398)"
36578078,06/29/2017 12:00:00 AM,07/10/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11249,40 HEYWARD STREET,HEYWARD STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,07/29/2017 07:44:10 PM,07/10/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,995896,194407,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70027141198437,-73.95799908727483,"(40.70027141198437, -73.95799908727483)"
36578081,06/29/2017 12:00:00 AM,07/22/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10310,39 PURCELL STREET,PURCELL STREET,CLOVE ROAD,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/29/2017 02:43:20 PM,07/22/2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,951466,167558,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62652385680361,-74.11810379402691,"(40.62652385680361, -74.11810379402691)"
36578145,06/29/2017 12:00:00 AM,07/19/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,49 HUDSON PLACE,HUDSON PLACE,,,,,LATLONG,STATEN ISLAND,,N/A,Closed,07/29/2017 09:16:09 AM,07/19/2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,942668,167273,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62570466537106,-74.149796626156,"(40.62570466537106, -74.149796626156)"
36578149,06/29/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10033,15 COLONEL ROBERT MAGAW PLACE,COLONEL ROBERT MAGAW PLACE,WEST 181 STREET,WEST 183 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/29/2017 12:41:42 PM,07/05/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001608,249311,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85095902709047,-73.93725712728934,"(40.85095902709047, -73.93725712728934)"
36578150,06/29/2017 12:00:00 AM,07/11/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11418,127-09 89 AVENUE,89 AVENUE,127 STREET,129 STREET,,,ADDRESS,Richmond Hill,,N/A,Closed,07/29/2017 07:34:26 PM,07/11/2017 12:00:00 AM,09 QUEENS,QUEENS,1033368,194083,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69925345653311,-73.82286015297753,"(40.69925345653311, -73.82286015297753)"
36578208,06/29/2017 12:00:00 AM,07/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2828 VALENTINE AVENUE,VALENTINE AVENUE,,,,,LATLONG,BRONX,,N/A,Closed,07/29/2017 06:23:10 PM,07/05/2017 12:00:00 AM,Unspecified BRONX,BRONX,1014615,255845,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86885772702265,-73.89021197864032,"(40.86885772702265, -73.89021197864032)"
